modelo;litografia;nucleos;threads;frequencia;freq_max;cache;consumo;single;multi
E5-2660;32;8;16;2,2;3,0;20;95;607;3601
E5-2660;32;8;16;2,2;3,0;20;95;603;3602
E5-2660;32;8;16;2,2;3,0;20;95;533;4535
E5-2660;32;8;16;2,2;3,0;20;95;629;4396
E5-2660;32;8;16;2,2;3,0;20;95;640;4666
E5-2660;32;8;16;2,2;3,0;20;95;654;2994
E5-2660;32;8;16;2,2;3,0;20;95;663;3041
E5-2660;32;8;16;2,2;3,0;20;95;493;2533
E5-2660;32;8;16;2,2;3,0;20;95;529;2361
E5-2660;32;8;16;2,2;3,0;20;95;187;1336
E5-2660;32;8;16;2,2;3,0;20;95;188;1340
E5-2660;32;8;16;2,2;3,0;20;95;275;1962
E5-2660;32;8;16;2,2;3,0;20;95;272;1945
E5-2660;32;8;16;2,2;3,0;20;95;184;1325
E5-2660;32;8;16;2,2;3,0;20;95;274;1980
E5-2660;32;8;16;2,2;3,0;20;95;272;1950
E5-2660;32;8;16;2,2;3,0;20;95;270;1967
E5-2660;32;8;16;2,2;3,0;20;95;183;1317
E5-2660;32;8;16;2,2;3,0;20;95;269;1757
E5-2660;32;8;16;2,2;3,0;20;95;270;1950
E5-2660;32;8;16;2,2;3,0;20;95;272;1789
E5-2660;32;8;16;2,2;3,0;20;95;183;1153
E5-2660;32;8;16;2,2;3,0;20;95;274;1752
E5-2660;32;8;16;2,2;3,0;20;95;274;1955
E5-2660;32;8;16;2,2;3,0;20;95;623;4665
E5-2660;32;8;16;2,2;3,0;20;95;182;1303
E5-2660;32;8;16;2,2;3,0;20;95;183;1303
E5-2660;32;8;16;2,2;3,0;20;95;264;1872
E5-2660;32;8;16;2,2;3,0;20;95;270;1921
E5-2660;32;8;16;2,2;3,0;20;95;184;1301
E5-2660;32;8;16;2,2;3,0;20;95;268;1866
E5-2660;32;8;16;2,2;3,0;20;95;267;1895
E5-2660;32;8;16;2,2;3,0;20;95;267;1880
E5-2660;32;8;16;2,2;3,0;20;95;269;1923
E5-2660;32;8;16;2,2;3,0;20;95;183;1306
E5-2660;32;8;16;2,2;3,0;20;95;264;1769
E5-2660;32;8;16;2,2;3,0;20;95;183;1282
E5-2660;32;8;16;2,2;3,0;20;95;265;1863
E5-2660;32;8;16;2,2;3,0;20;95;267;1919
E5-2660;32;8;16;2,2;3,0;20;95;613;4598
E5-2660;32;8;16;2,2;3,0;20;95;633;4668
E5-2660;32;8;16;2,2;3,0;20;95;470;3913
E5-2660;32;8;16;2,2;3,0;20;95;470;3902
E5-2660;32;8;16;2,2;3,0;20;95;461;3612
E5-2660;32;8;16;2,2;3,0;20;95;472;3930
E5-2660;32;8;16;2,2;3,0;20;95;455;3568
E5-2660;32;8;16;2,2;3,0;20;95;628;4453
E5-2660;32;8;16;2,2;3,0;20;95;624;4643
E5-2660;32;8;16;2,2;3,0;20;95;362;3529
E5-2660;32;8;16;2,2;3,0;20;95;592;3955
E5-2660;32;8;16;2,2;3,0;20;95;638;4043
E5-2660;32;8;16;2,2;3,0;20;95;628;4632
E5-2660;32;8;16;2,2;3,0;20;95;578;4045
E5-2660;32;8;16;2,2;3,0;20;95;626;4686
E5-2660;32;8;16;2,2;3,0;20;95;690;4610
E5-2660;32;8;16;2,2;3,0;20;95;692;5084
E5-2660;32;8;16;2,2;3,0;20;95;654;2910
E5-2660;32;8;16;2,2;3,0;20;95;692;5110
E5-2660;32;8;16;2,2;3,0;20;95;654;2914
E5-2660;32;8;16;2,2;3,0;20;95;369;2612
E5-2660;32;8;16;2,2;3,0;20;95;690;5096
E5-2660;32;8;16;2,2;3,0;20;95;424;3780
E5-2660;32;8;16;2,2;3,0;20;95;543;544
E5-2660;32;8;16;2,2;3,0;20;95;615;4107
E5-2660;32;8;16;2,2;3,0;20;95;660;3574
E5-2660;32;8;16;2,2;3,0;20;95;656;3376
E5-2660;32;8;16;2,2;3,0;20;95;529;2568
E5-2660;32;8;16;2,2;3,0;20;95;568;970
E5-2660;32;8;16;2,2;3,0;20;95;555;1010
E5-2660;32;8;16;2,2;3,0;20;95;477;3514
E5-2660;32;8;16;2,2;3,0;20;95;267;1641
E5-2660;32;8;16;2,2;3,0;20;95;466;3119
E5-2660;32;8;16;2,2;3,0;20;95;633;3706
E5-2660;32;8;16;2,2;3,0;20;95;577;3222
E5-2660;32;8;16;2,2;3,0;20;95;569;3154
E5-2660;32;8;16;2,2;3,0;20;95;638;4727
E5-2660;32;8;16;2,2;3,0;20;95;615;4671
E5-2660;32;8;16;2,2;3,0;20;95;631;3672
E5-2660;32;8;16;2,2;3,0;20;95;431;2066
E5-2660;32;8;16;2,2;3,0;20;95;446;2201
E5-2660;32;8;16;2,2;3,0;20;95;577;4309
E5-2660;32;8;16;2,2;3,0;20;95;577;4313
E5-2660;32;8;16;2,2;3,0;20;95;576;4316
E5-2660;32;8;16;2,2;3,0;20;95;577;4297
E5-2660;32;8;16;2,2;3,0;20;95;464;835
E5-2660;32;8;16;2,2;3,0;20;95;548;1805
E5-2660;32;8;16;2,2;3,0;20;95;217;1804
E5-2660;32;8;16;2,2;3,0;20;95;670;4882
E5-2660;32;8;16;2,2;3,0;20;95;670;4891
E5-2660;32;8;16;2,2;3,0;20;95;491;4311
E5-2660;32;8;16;2,2;3,0;20;95;561;3938
E5-2660;32;8;16;2,2;3,0;20;95;227;1403
E5-2660;32;8;16;2,2;3,0;20;95;553;1016
E5-2660;32;8;16;2,2;3,0;20;95;510;4271
E5-2660;32;8;16;2,2;3,0;20;95;633;4719
E5-2660;32;8;16;2,2;3,0;20;95;688;4748
E5-2660;32;8;16;2,2;3,0;20;95;482;4093
E5-2660;32;8;16;2,2;3,0;20;95;462;3997
E5-2660;32;8;16;2,2;3,0;20;95;596;4044
E5-2660;32;8;16;2,2;3,0;20;95;552;3489
E5-2660;32;8;16;2,2;3,0;20;95;569;4819
E5-2660;32;8;16;2,2;3,0;20;95;601;3364
E5-2660;32;8;16;2,2;3,0;20;95;595;4096
E5-2660;32;8;16;2,2;3,0;20;95;597;3714
E5-2660;32;8;16;2,2;3,0;20;95;588;4024
E5-2660;32;8;16;2,2;3,0;20;95;658;4484
E5-2660;32;8;16;2,2;3,0;20;95;567;3965
E5-2660;32;8;16;2,2;3,0;20;95;556;3981
E5-2660;32;8;16;2,2;3,0;20;95;454;4029
E5-2660;32;8;16;2,2;3,0;20;95;422;3521
E5-2660;32;8;16;2,2;3,0;20;95;432;3648
E5-2660;32;8;16;2,2;3,0;20;95;539;980
E5-2660;32;8;16;2,2;3,0;20;95;361;3780
E5-2660;32;8;16;2,2;3,0;20;95;620;4333
E5-2660;32;8;16;2,2;3,0;20;95;572;4201
E5-2660;32;8;16;2,2;3,0;20;95;493;1642
E5-2660;32;8;16;2,2;3,0;20;95;551;3987
E5-2660;32;8;16;2,2;3,0;20;95;485;1663
E5-2660;32;8;16;2,2;3,0;20;95;360;3770
E5-2660;32;8;16;2,2;3,0;20;95;675;4941
E5-2660;32;8;16;2,2;3,0;20;95;675;4966
E5-2660;32;8;16;2,2;3,0;20;95;403;547
E5-2660;32;8;16;2,2;3,0;20;95;675;4937
E5-2660;32;8;16;2,2;3,0;20;95;577;4360
E5-2660;32;8;16;2,2;3,0;20;95;575;4344
E5-2660;32;8;16;2,2;3,0;20;95;541;3613
E5-2660;32;8;16;2,2;3,0;20;95;600;4177
E5-2660;32;8;16;2,2;3,0;20;95;634;3744
E5-2660;32;8;16;2,2;3,0;20;95;647;4346
E5-2660;32;8;16;2,2;3,0;20;95;628;3660
E5-2660;32;8;16;2,2;3,0;20;95;576;4243
E5-2660;32;8;16;2,2;3,0;20;95;472;3701
E5-2660;32;8;16;2,2;3,0;20;95;553;1054
E5-2660;32;8;16;2,2;3,0;20;95;706;4356
E5-2660;32;8;16;2,2;3,0;20;95;716;4229
E5-2660;32;8;16;2,2;3,0;20;95;721;4125
E5-2660;32;8;16;2,2;3,0;20;95;47;838
E5-2660;32;8;16;2,2;3,0;20;95;567;1101
E5-2660;32;8;16;2,2;3,0;20;95;570;1077
E5-2660;32;8;16;2,2;3,0;20;95;626;3166
E5-2660;32;8;16;2,2;3,0;20;95;586;3983
E5-2660;32;8;16;2,2;3,0;20;95;361;3813
E5-2660;32;8;16;2,2;3,0;20;95;567;4174
E5-2660;32;8;16;2,2;3,0;20;95;614;3018
E5-2660;32;8;16;2,2;3,0;20;95;483;4320
E5-2660;32;8;16;2,2;3,0;20;95;456;3025
E5-2660;32;8;16;2,2;3,0;20;95;301;2446
E5-2660;32;8;16;2,2;3,0;20;95;333;3189
E5-2660;32;8;16;2,2;3,0;20;95;608;4559
E5-2660;32;8;16;2,2;3,0;20;95;565;4523
E5-2660;32;8;16;2,2;3,0;20;95;549;991
E5-2660;32;8;16;2,2;3,0;20;95;550;1044
E5-2660;32;8;16;2,2;3,0;20;95;556;1025
E5-2660;32;8;16;2,2;3,0;20;95;554;1070
E5-2660;32;8;16;2,2;3,0;20;95;565;1037
E5-2660;32;8;16;2,2;3,0;20;95;658;4931
E5-2660;32;8;16;2,2;3,0;20;95;657;4935
E5-2660;32;8;16;2,2;3,0;20;95;657;4910
E5-2660;32;8;16;2,2;3,0;20;95;451;3602
E5-2660;32;8;16;2,2;3,0;20;95;565;3523
E5-2660;32;8;16;2,2;3,0;20;95;655;4536
E5-2660;32;8;16;2,2;3,0;20;95;534;4583
E5-2660;32;8;16;2,2;3,0;20;95;689;5012
E5-2660;32;8;16;2,2;3,0;20;95;661;4342
E5-2660;32;8;16;2,2;3,0;20;95;642;4525
E5-2660;32;8;16;2,2;3,0;20;95;576;4265
E5-2660;32;8;16;2,2;3,0;20;95;613;4132
E5-2660;32;8;16;2,2;3,0;20;95;460;3475
E5-2660;32;8;16;2,2;3,0;20;95;422;2931
E5-2660;32;8;16;2,2;3,0;20;95;563;4515
E5-2660;32;8;16;2,2;3,0;20;95;493;4309
E5-2660;32;8;16;2,2;3,0;20;95;670;4891
E5-2660;32;8;16;2,2;3,0;20;95;670;4862
E5-2660;32;8;16;2,2;3,0;20;95;456;2439
E5-2660;32;8;16;2,2;3,0;20;95;579;2709
E5-2660;32;8;16;2,2;3,0;20;95;588;4570
E5-2660;32;8;16;2,2;3,0;20;95;577;2921
E5-2660;32;8;16;2,2;3,0;20;95;565;2820
E5-2660;32;8;16;2,2;3,0;20;95;575;4556
E5-2660;32;8;16;2,2;3,0;20;95;649;4821
E5-2660;32;8;16;2,2;3,0;20;95;353;3759
E5-2660;32;8;16;2,2;3,0;20;95;573;4558
E5-2660;32;8;16;2,2;3,0;20;95;623;4132
E5-2660;32;8;16;2,2;3,0;20;95;598;4057
E5-2660;32;8;16;2,2;3,0;20;95;641;4777
E5-2660;32;8;16;2,2;3,0;20;95;645;4736
E5-2660;32;8;16;2,2;3,0;20;95;647;4749
E5-2660;32;8;16;2,2;3,0;20;95;643;4735
E5-2660;32;8;16;2,2;3,0;20;95;454;3446
E5-2660;32;8;16;2,2;3,0;20;95;480;3949
E5-2660;32;8;16;2,2;3,0;20;95;650;4907
E5-2660;32;8;16;2,2;3,0;20;95;640;4635
E5-2660;32;8;16;2,2;3,0;20;95;637;4779
E5-2660;32;8;16;2,2;3,0;20;95;632;4664
E5-2660;32;8;16;2,2;3,0;20;95;615;4626
E5-2660;32;8;16;2,2;3,0;20;95;562;4373
E5-2660;32;8;16;2,2;3,0;20;95;999;4032
E5-2660;32;8;16;2,2;3,0;20;95;559;3633
E5-2660;32;8;16;2,2;3,0;20;95;568;3412
E5-2660;32;8;16;2,2;3,0;20;95;647;4726
E5-2660;32;8;16;2,2;3,0;20;95;650;4703
E5-2660;32;8;16;2,2;3,0;20;95;254;2581
E5-2660;32;8;16;2,2;3,0;20;95;256;2637
E5-2660;32;8;16;2,2;3,0;20;95;251;2644
E5-2660;32;8;16;2,2;3,0;20;95;254;2539
E5-2660;32;8;16;2,2;3,0;20;95;250;2534
E5-2660;32;8;16;2,2;3,0;20;95;256;2628
E5-2660;32;8;16;2,2;3,0;20;95;250;2583
E5-2660;32;8;16;2,2;3,0;20;95;258;2609
E5-2660;32;8;16;2,2;3,0;20;95;253;2620
E5-2660;32;8;16;2,2;3,0;20;95;636;4610
E5-2660;32;8;16;2,2;3,0;20;95;629;4469
E5-2660;32;8;16;2,2;3,0;20;95;461;3440
E5-2660;32;8;16;2,2;3,0;20;95;459;3438
E5-2660;32;8;16;2,2;3,0;20;95;601;3491
E5-2660;32;8;16;2,2;3,0;20;95;576;4580
E5-2660;32;8;16;2,2;3,0;20;95;573;4488
E5-2660;32;8;16;2,2;3,0;20;95;653;4783
E5-2660;32;8;16;2,2;3,0;20;95;574;4540
E5-2660;32;8;16;2,2;3,0;20;95;572;4548
E5-2660;32;8;16;2,2;3,0;20;95;350;3680
E5-2660;32;8;16;2,2;3,0;20;95;571;4457
E5-2660;32;8;16;2,2;3,0;20;95;570;4454
E5-2660;32;8;16;2,2;3,0;20;95;651;4781
E5-2660;32;8;16;2,2;3,0;20;95;648;4765
E5-2660;32;8;16;2,2;3,0;20;95;360;3757
E5-2660;32;8;16;2,2;3,0;20;95;350;3489
E5-2660;32;8;16;2,2;3,0;20;95;362;3786
E5-2660;32;8;16;2,2;3,0;20;95;186;272
E5-2660;32;8;16;2,2;3,0;20;95;513;3317
E5-2660;32;8;16;2,2;3,0;20;95;615;4104
E5-2660;32;8;16;2,2;3,0;20;95;668;4285
E5-2660;32;8;16;2,2;3,0;20;95;370;3679
E5-2660;32;8;16;2,2;3,0;20;95;526;3330
E5-2660;32;8;16;2,2;3,0;20;95;454;3167
E5-2660;32;8;16;2,2;3,0;20;95;543;2971
E5-2660;32;8;16;2,2;3,0;20;95;549;4576
E5-2660;32;8;16;2,2;3,0;20;95;548;4438
E5-2660;32;8;16;2,2;3,0;20;95;486;4417
E5-2660;32;8;16;2,2;3,0;20;95;462;3130
E5-2660;32;8;16;2,2;3,0;20;95;584;3708
E5-2660;32;8;16;2,2;3,0;20;95;608;4617
E5-2660;32;8;16;2,2;3,0;20;95;447;3967
E5-2660;32;8;16;2,2;3,0;20;95;613;4135
E5-2660;32;8;16;2,2;3,0;20;95;637;4117
E5-2660;32;8;16;2,2;3,0;20;95;636;4124
E5-2660;32;8;16;2,2;3,0;20;95;631;4086
E5-2660;32;8;16;2,2;3,0;20;95;345;2981
E5-2660;32;8;16;2,2;3,0;20;95;313;2755
E5-2660;32;8;16;2,2;3,0;20;95;540;4280
E5-2660;32;8;16;2,2;3,0;20;95;516;4132
E5-2660;32;8;16;2,2;3,0;20;95;454;4181
E5-2660;32;8;16;2,2;3,0;20;95;454;4148
E5-2660;32;8;16;2,2;3,0;20;95;471;4111
E5-2660;32;8;16;2,2;3,0;20;95;356;3761
E5-2660;32;8;16;2,2;3,0;20;95;356;3760
E5-2660;32;8;16;2,2;3,0;20;95;538;4677
E5-2660;32;8;16;2,2;3,0;20;95;452;4607
E5-2660;32;8;16;2,2;3,0;20;95;623;4133
E5-2660;32;8;16;2,2;3,0;20;95;618;4804
E5-2660;32;8;16;2,2;3,0;20;95;589;4570
E5-2660;32;8;16;2,2;3,0;20;95;620;4639
E5-2660;32;8;16;2,2;3,0;20;95;462;2777
E5-2660;32;8;16;2,2;3,0;20;95;574;3975
E5-2660;32;8;16;2,2;3,0;20;95;471;3646
E5-2660;32;8;16;2,2;3,0;20;95;574;4355
E5-2660;32;8;16;2,2;3,0;20;95;595;4256
E5-2660;32;8;16;2,2;3,0;20;95;650;4877
E5-2660;32;8;16;2,2;3,0;20;95;544;4742
E5-2660;32;8;16;2,2;3,0;20;95;360;3878
E5-2660;32;8;16;2,2;3,0;20;95;421;2447
E5-2660;32;8;16;2,2;3,0;20;95;604;1651
E5-2660;32;8;16;2,2;3,0;20;95;604;1666
E5-2660;32;8;16;2,2;3,0;20;95;584;4509
E5-2660;32;8;16;2,2;3,0;20;95;628;4819
E5-2660;32;8;16;2,2;3,0;20;95;629;4404
E5-2660;32;8;16;2,2;3,0;20;95;566;4104
E5-2650L;32;8;16;1,8;2,3;20;70;443;3093
E5-2650L;32;8;16;1,8;2,3;20;70;465;3052
E5-2650L;32;8;16;1,8;2,3;20;70;437;2999
E5-2650L;32;8;16;1,8;2,3;20;70;395;2705
E5-2650L;32;8;16;1,8;2,3;20;70;419;2647
E5-2650L;32;8;16;1,8;2,3;20;70;459;3195
E5-2650L;32;8;16;1,8;2,3;20;70;469;1446
E5-2650L;32;8;16;1,8;2,3;20;70;413;1917
E5-2650L;32;8;16;1,8;2,3;20;70;485;1657
E5-2650L;32;8;16;1,8;2,3;20;70;515;3106
E5-2650L;32;8;16;1,8;2,3;20;70;517;3108
E5-2650L;32;8;16;1,8;2,3;20;70;519;3107
E5-2650L;32;8;16;1,8;2,3;20;70;504;3794
E5-2650L;32;8;16;1,8;2,3;20;70;497;3052
E5-2650L;32;8;16;1,8;2,3;20;70;407;3454
E5-2650L;32;8;16;1,8;2,3;20;70;518;3848
E5-2650L;32;8;16;1,8;2,3;20;70;469;3103
E5-2650L;32;8;16;1,8;2,3;20;70;439;3062
E5-2650L;32;8;16;1,8;2,3;20;70;455;3588
E5-2650L;32;8;16;1,8;2,3;20;70;284;2805
E5-2650L;32;8;16;1,8;2,3;20;70;285;2867
E5-2650L;32;8;16;1,8;2,3;20;70;287;2798
E5-2630L;32;6;12;2,0;2,5;15;60;514;2629
E5-2630L;32;6;12;2,0;2,5;15;60;483;2369
E5-2630L;32;6;12;2,0;2,5;15;60;520;3145
E5-2630L;32;6;12;2,0;2,5;15;60;577;3440
E5-2630L;32;6;12;2,0;2,5;15;60;463;2055
E5-2630L;32;6;12;2,0;2,5;15;60;430;2919
E5-2630L;32;6;12;2,0;2,5;15;60;579;3432
E5-2630L;32;6;12;2,0;2,5;15;60;577;3419
E5-2630L;32;6;12;2,0;2,5;15;60;531;2960
E5-2630L;32;6;12;2,0;2,5;15;60;531;2962
E5-2630L;32;6;12;2,0;2,5;15;60;533;2954
E5-2630L;32;6;12;2,0;2,5;15;60;532;2955
E5-2630L;32;6;12;2,0;2,5;15;60;530;2952
E5-2630L;32;6;12;2,0;2,5;15;60;529;2952
E5-2630L;32;6;12;2,0;2,5;15;60;529;2945
E5-2630L;32;6;12;2,0;2,5;15;60;396;1670
E5-2630L;32;6;12;2,0;2,5;15;60;425;2888
E5-2630L;32;6;12;2,0;2,5;15;60;277;2791
E5-2630L;32;6;12;2,0;2,5;15;60;454;2394
E5-2630L;32;6;12;2,0;2,5;15;60;529;2881
E5-2630L;32;6;12;2,0;2,5;15;60;527;2817
E5-2630L;32;6;12;2,0;2,5;15;60;531;2897
E5-2630L;32;6;12;2,0;2,5;15;60;533;2903
E5-2630L;32;6;12;2,0;2,5;15;60;489;2943
E5-2630L;32;6;12;2,0;2,5;15;60;486;2936
E5-2630L;32;6;12;2,0;2,5;15;60;450;2038
E5-2630L;32;6;12;2,0;2,5;15;60;455;1983
E5-2630L;32;6;12;2,0;2,5;15;60;461;1933
E5-2630L;32;6;12;2,0;2,5;15;60;524;2947
E5-2630L;32;6;12;2,0;2,5;15;60;503;2911
E5-2630L;32;6;12;2,0;2,5;15;60;561;3034
E5-2630L;32;6;12;2,0;2,5;15;60;525;2522
E5-2630L;32;6;12;2,0;2,5;15;60;440;1221
E5-2630L;32;6;12;2,0;2,5;15;60;554;2640
E5-2630L;32;6;12;2,0;2,5;15;60;546;3004
E5-2630L;32;6;12;2,0;2,5;15;60;522;2744
E5-2630L;32;6;12;2,0;2,5;15;60;492;3047
E5-2630L;32;6;12;2,0;2,5;15;60;429;3122
E5-2643;32;4;8;3,3;3,5;10;130;636;2379
E5-2643;32;4;8;3,3;3,5;10;130;606;2891
E5-2643;32;4;8;3,3;3,5;10;130;710;3030
E5-2643;32;4;8;3,3;3,5;10;130;716;3014
E5-2643;32;4;8;3,3;3,5;10;130;623;2880
E5-2643;32;4;8;3,3;3,5;10;130;686;2866
E5-2643;32;4;8;3,3;3,5;10;130;706;3018
E5-2643;32;4;8;3,3;3,5;10;130;710;3048
E5-2643;32;4;8;3,3;3,5;10;130;703;2831
E5-2643;32;4;8;3,3;3,5;10;130;644;2628
E5-2643;32;4;8;3,3;3,5;10;130;725;3112
E5-2643;32;4;8;3,3;3,5;10;130;663;2873
E5-2643;32;4;8;3,3;3,5;10;130;607;2563
E5-2643;32;4;8;3,3;3,5;10;130;683;2924
E5-2643;32;4;8;3,3;3,5;10;130;706;2575
E5-2643;32;4;8;3,3;3,5;10;130;352;571
E5-2643;32;4;8;3,3;3,5;10;130;441;2138
E5-2643;32;4;8;3,3;3,5;10;130;712;2951
E5-2643;32;4;8;3,3;3,5;10;130;550;2169
E5-2643;32;4;8;3,3;3,5;10;130;732;2910
E5-2643;32;4;8;3,3;3,5;10;130;732;3020
E5-2643;32;4;8;3,3;3,5;10;130;409;826
E5-2643;32;4;8;3,3;3,5;10;130;684;2983
E5-2643;32;4;8;3,3;3,5;10;130;679;2835
E5-2643;32;4;8;3,3;3,5;10;130;702;3034
E5-2643;32;4;8;3,3;3,5;10;130;696;2775
E5-2643;32;4;8;3,3;3,5;10;130;691;2806
E5-2643;32;4;8;3,3;3,5;10;130;699;2819
E5-2643;32;4;8;3,3;3,5;10;130;441;2142
E5-2643;32;4;8;3,3;3,5;10;130;662;2449
E5-2643;32;4;8;3,3;3,5;10;130;650;2912
E5-2643;32;4;8;3,3;3,5;10;130;656;2833
E5-2643;32;4;8;3,3;3,5;10;130;646;2444
E5-2643;32;4;8;3,3;3,5;10;130;641;2473
E5-2643;32;4;8;3,3;3,5;10;130;691;2847
E5-2643;32;4;8;3,3;3,5;10;130;677;2321
E5-2643;32;4;8;3,3;3,5;10;130;697;2502
E5-2643;32;4;8;3,3;3,5;10;130;632;2922
E5-2643;32;4;8;3,3;3,5;10;130;713;2526
E5-2643;32;4;8;3,3;3,5;10;130;668;2938
E5-2643;32;4;8;3,3;3,5;10;130;676;3045
E5-2643;32;4;8;3,3;3,5;10;130;685;3087
E5-2643;32;4;8;3,3;3,5;10;130;701;2985
E5-2643;32;4;8;3,3;3,5;10;130;521;2517
E5-2643;32;4;8;3,3;3,5;10;130;735;3127
E5-2643;32;4;8;3,3;3,5;10;130;710;3064
E5-2643;32;4;8;3,3;3,5;10;130;655;2915
E5-2643;32;4;8;3,3;3,5;10;130;673;2570
E5-2643;32;4;8;3,3;3,5;10;130;594;1560
E5-2643;32;4;8;3,3;3,5;10;130;632;2370
E5-2643;32;4;8;3,3;3,5;10;130;207;709
E5-2643;32;4;8;3,3;3,5;10;130;184;496
E5-2643;32;4;8;3,3;3,5;10;130;684;2977
E5-2643;32;4;8;3,3;3,5;10;130;676;2978
E5-2643;32;4;8;3,3;3,5;10;130;553;2431
E5-2643;32;4;8;3,3;3,5;10;130;729;2987
E5-2643;32;4;8;3,3;3,5;10;130;11;32
E5-2643;32;4;8;3,3;3,5;10;130;421;2496
E5-2643;32;4;8;3,3;3,5;10;130;464;2413
E5-2643;32;4;8;3,3;3,5;10;130;455;2494
E5-2609;32;4;4;2,4;NA;10;80;479;1803
E5-2609;32;4;4;2,4;NA;10;80;244;1514
E5-2609;32;4;4;2,4;NA;10;80;323;1727
E5-2609;32;4;4;2,4;NA;10;80;467;1750
E5-2609;32;4;4;2,4;NA;10;80;464;1398
E5-2609;32;4;4;2,4;NA;10;80;489;1622
E5-2609;32;4;4;2,4;NA;10;80;488;1581
E5-2609;32;4;4;2,4;NA;10;80;318;1734
E5-2609;32;4;4;2,4;NA;10;80;480;1654
E5-2609;32;4;4;2,4;NA;10;80;477;1539
E5-2609;32;4;4;2,4;NA;10;80;524;1904
E5-2609;32;4;4;2,4;NA;10;80;512;1860
E5-2609;32;4;4;2,4;NA;10;80;503;1852
E5-2609;32;4;4;2,4;NA;10;80;489;1612
E5-2609;32;4;4;2,4;NA;10;80;503;985
E5-2609;32;4;4;2,4;NA;10;80;502;1671
E5-2609;32;4;4;2,4;NA;10;80;502;1647
E5-2609;32;4;4;2,4;NA;10;80;500;1779
E5-2609;32;4;4;2,4;NA;10;80;491;1772
E5-2609;32;4;4;2,4;NA;10;80;476;1677
E5-2609;32;4;4;2,4;NA;10;80;542;1957
E5-2609;32;4;4;2,4;NA;10;80;529;1883
E5-2609;32;4;4;2,4;NA;10;80;500;1854
E5-2609;32;4;4;2,4;NA;10;80;495;1880
E5-2609;32;4;4;2,4;NA;10;80;210;157
E5-2609;32;4;4;2,4;NA;10;80;212;156
E5-2609;32;4;4;2,4;NA;10;80;204;159
E5-2609;32;4;4;2,4;NA;10;80;217;160
E5-2609;32;4;4;2,4;NA;10;80;222;159
E5-2609;32;4;4;2,4;NA;10;80;227;156
E5-2609;32;4;4;2,4;NA;10;80;485;1491
E5-2609;32;4;4;2,4;NA;10;80;135;102
E5-2609;32;4;4;2,4;NA;10;80;286;205
E5-2609;32;4;4;2,4;NA;10;80;288;205
E5-2609;32;4;4;2,4;NA;10;80;299;206
E5-2609;32;4;4;2,4;NA;10;80;500;1467
E5-2609;32;4;4;2,4;NA;10;80;522;1406
E5-2609;32;4;4;2,4;NA;10;80;512;1878
E5-2609;32;4;4;2,4;NA;10;80;478;1534
E5-2609;32;4;4;2,4;NA;10;80;495;1810
E5-2609;32;4;4;2,4;NA;10;80;494;1649
E5-2609;32;4;4;2,4;NA;10;80;530;1625
E5-2609;32;4;4;2,4;NA;10;80;380;1514
E5-2609;32;4;4;2,4;NA;10;80;500;1891
E5-2609;32;4;4;2,4;NA;10;80;486;1577
E5-2609;32;4;4;2,4;NA;10;80;496;1731
E5-2609;32;4;4;2,4;NA;10;80;309;1297
E5-2609;32;4;4;2,4;NA;10;80;539;2009
E5-2609;32;4;4;2,4;NA;10;80;394;1175
E5-2609;32;4;4;2,4;NA;10;80;492;1646
E5-2609;32;4;4;2,4;NA;10;80;492;1656
E5-2609;32;4;4;2,4;NA;10;80;527;1738
E5-2609;32;4;4;2,4;NA;10;80;506;1415
E5-2609;32;4;4;2,4;NA;10;80;522;1308
E5-2609;32;4;4;2,4;NA;10;80;516;1736
E5-2609;32;4;4;2,4;NA;10;80;520;1135
E5-2609;32;4;4;2,4;NA;10;80;536;1504
E5-2609;32;4;4;2,4;NA;10;80;502;1855
E5-2609;32;4;4;2,4;NA;10;80;500;1853
E5-2609;32;4;4;2,4;NA;10;80;514;1784
E5-2609;32;4;4;2,4;NA;10;80;510;1783
E5-2609;32;4;4;2,4;NA;10;80;468;1807
E5-2609;32;4;4;2,4;NA;10;80;538;1872
E5-2609;32;4;4;2,4;NA;10;80;528;1773
E5-2609;32;4;4;2,4;NA;10;80;494;1761
E5-2609;32;4;4;2,4;NA;10;80;480;1470
E5-2609;32;4;4;2,4;NA;10;80;465;1222
E5-2609;32;4;4;2,4;NA;10;80;471;1612
E5-2609;32;4;4;2,4;NA;10;80;500;1458
E5-2609;32;4;4;2,4;NA;10;80;243;1533
E5-2609;32;4;4;2,4;NA;10;80;510;1869
E5-2609;32;4;4;2,4;NA;10;80;488;1692
E5-2609;32;4;4;2,4;NA;10;80;469;1508
E5-2609;32;4;4;2,4;NA;10;80;459;1106
E5-2609;32;4;4;2,4;NA;10;80;487;1787
E5-2609;32;4;4;2,4;NA;10;80;504;1898
E5-2609;32;4;4;2,4;NA;10;80;475;1470
E5-2609;32;4;4;2,4;NA;10;80;529;1910
E5-2609;32;4;4;2,4;NA;10;80;523;1958
E5-2667;32;6;12;2,9;3,5;15;130;536;1738
E5-2667;32;6;12;2,9;3,5;15;130;657;3934
E5-2667;32;6;12;2,9;3,5;15;130;683;4157
E5-2667;32;6;12;2,9;3,5;15;130;670;3874
E5-2667;32;6;12;2,9;3,5;15;130;665;4150
E5-2667;32;6;12;2,9;3,5;15;130;591;605
